CustomerID,country,recency_days,frequency,total_quantity,monetary,avg_unit_price,num_products,avg_basket_value,country_group,cluster_kmeans,cluster_dbscan,cluster_none,cluster_standard,cluster_minmax
15195,United Kingdom,3,1,1404,3861.0,2.75,1,3861.0,United Kingdom,0,-1,0,0,0
15197,United Kingdom,11,3,469,1079.6100000000001,3.0321875,30,359.87000000000006,United Kingdom,0,0,0,0,0
15198,United Kingdom,92,2,120,193.64,1.875,10,96.82,United Kingdom,1,0,0,1,1
15199,United Kingdom,59,4,396,1268.7,4.6,5,317.175,United Kingdom,1,0,0,1,1
15201,United Kingdom,87,5,1210,1236.54,1.6153623188405797,35,247.308,United Kingdom,0,0,0,0,1
15203,United Kingdom,26,6,1753,1827.8,1.258169014084507,82,304.6333333333333,United Kingdom,0,0,0,0,0
15204,United Kingdom,357,1,258,316.58,2.4044444444444446,9,316.58,United Kingdom,1,0,0,1,1
15205,United Kingdom,85,2,378,653.24,3.684594594594594,37,326.62,United Kingdom,1,0,0,1,1
15206,United Kingdom,10,4,162,420.29999999999995,2.683333333333333,3,105.07499999999999,United Kingdom,1,0,0,1,0
15208,United Kingdom,1,5,316,870.12,4.873333333333333,25,174.024,United Kingdom,0,0,0,0,0
15210,United Kingdom,225,1,228,331.18,6.341,20,331.18,United Kingdom,1,0,0,1,1
15211,United Kingdom,60,2,240,894.4100000000001,5.4957692307692305,52,447.20500000000004,United Kingdom,1,0,0,1,1
15212,United Kingdom,241,1,36,101.8,3.63,5,101.8,United Kingdom,1,0,0,1,1
15213,United Kingdom,319,2,272,328.35,1.55375,22,164.175,United Kingdom,1,0,0,1,1
15214,United Kingdom,2,8,1254,1661.44,2.4215454545454547,109,207.68,United Kingdom,0,0,0,0,0
15215,United Kingdom,47,3,225,734.94,5.166857142857143,33,244.98000000000002,United Kingdom,1,0,0,1,1
15216,United Kingdom,88,1,28,96.6,4.8,2,96.6,United Kingdom,1,0,0,1,1
15218,United Kingdom,11,11,3329,5756.89,3.0930120481927714,77,523.3536363636364,United Kingdom,0,0,0,0,0
15219,United Kingdom,176,1,45,305.75,9.883333333333333,9,305.75,United Kingdom,1,0,0,1,1
15220,United Kingdom,52,6,1393,1778.96,2.559059829059829,110,296.49333333333334,United Kingdom,0,0,0,0,0
15221,United Kingdom,366,1,43,403.25,12.709999999999999,5,403.25,United Kingdom,1,0,0,1,1
15222,United Kingdom,319,1,440,585.0,1.3439999999999999,5,585.0,United Kingdom,1,0,0,1,1
15223,United Kingdom,226,2,213,755.75,4.0865,14,377.875,United Kingdom,1,0,0,1,1
15224,United Kingdom,358,2,152,322.08,3.2135714285714285,13,161.04,United Kingdom,1,0,0,1,1
15225,United Kingdom,234,1,226,409.40000000000003,3.45,23,409.40000000000003,United Kingdom,1,0,0,1,1
15226,United Kingdom,311,1,71,154.41,3.8425,8,154.41,United Kingdom,1,0,0,1,1
15227,United Kingdom,37,5,750,1219.4,4.578448275862069,43,243.88000000000002,United Kingdom,0,0,0,0,0
15228,United Kingdom,66,4,2255,3386.71,3.18552,110,846.6775,United Kingdom,0,0,0,0,0
15230,United Kingdom,239,2,351,429.6,1.7817391304347827,23,214.8,United Kingdom,1,0,0,1,1
15232,United Kingdom,113,2,686,612.06,1.0306451612903225,26,306.03,United Kingdom,1,0,0,1,1
15234,United Kingdom,277,1,196,197.0,1.682857142857143,14,197.0,United Kingdom,1,0,0,1,1
15235,United Kingdom,218,12,1324,2247.51,2.9905594405594402,132,187.29250000000002,United Kingdom,0,0,0,0,1
15236,United Kingdom,299,1,269,321.05,1.6386666666666665,15,321.05,United Kingdom,1,0,0,1,1
15237,United Kingdom,2,4,1071,1412.32,2.5204040404040406,94,353.08,United Kingdom,0,0,0,0,0
15238,United Kingdom,29,3,692,1071.99,4.8076,49,357.33,United Kingdom,0,0,0,0,0
15239,United Kingdom,10,2,594,780.59,1.9677551020408164,48,390.295,United Kingdom,0,0,0,0,0
15240,United Kingdom,45,5,1369,1706.57,2.5883333333333334,58,341.31399999999996,United Kingdom,0,0,0,0,0
15241,United Kingdom,67,8,1818,1756.44,1.8820000000000001,82,219.555,United Kingdom,0,0,0,0,0
15243,United Kingdom,74,1,185,316.68,2.4499999999999997,22,316.68,United Kingdom,1,0,0,1,1
15244,United Kingdom,65,2,405,631.57,2.3405882352941174,31,315.785,United Kingdom,1,0,0,1,1
15245,United Kingdom,134,3,1784,2515.84,1.8764044943820224,55,838.6133333333333,United Kingdom,0,0,0,0,1
15246,United Kingdom,238,2,247,514.15,2.9833333333333334,32,257.075,United Kingdom,1,0,0,1,1
15247,United Kingdom,122,1,160,356.0,2.0833333333333335,6,356.0,United Kingdom,1,0,0,1,1
15249,United Kingdom,32,13,3577,6688.46,2.8037142857142854,211,514.496923076923,United Kingdom,0,0,0,0,0
15251,United Kingdom,9,11,6171,10484.99,3.865765765765766,97,953.180909090909,United Kingdom,0,0,0,0,0
15252,United Kingdom,36,2,522,740.78,2.062727272727273,44,370.39,United Kingdom,0,0,0,0,1
15253,United Kingdom,16,5,866,918.1999999999999,1.6766037735849058,52,183.64,United Kingdom,0,0,0,0,0
15254,United Kingdom,127,1,275,300.36,2.03,18,300.36,United Kingdom,1,0,0,1,1
15255,United Kingdom,67,1,489,890.85,2.7510638297872343,47,890.85,United Kingdom,1,0,0,1,1
15256,United Kingdom,149,1,55,98.45,1.8166666666666667,6,98.45,United Kingdom,1,0,0,1,1
15257,United Kingdom,283,1,46,317.15,30.957142857142856,7,317.15,United Kingdom,1,0,0,1,1
15258,United Kingdom,169,2,142,623.16,5.6376470588235295,32,311.58,United Kingdom,1,0,0,1,1
15260,United Kingdom,100,7,885,1810.77,3.4683116883116885,62,258.68142857142857,United Kingdom,0,0,0,0,1
15261,United Kingdom,135,1,270,254.82,1.1994736842105262,19,254.82,United Kingdom,1,0,0,1,1
15262,United Kingdom,324,1,73,178.95000000000002,3.2950000000000004,10,178.95000000000002,United Kingdom,1,0,0,1,1
15263,United Kingdom,107,1,89,156.51,2.9575,12,156.51,United Kingdom,1,0,0,1,1
15264,United Kingdom,64,1,265,393.74,2.31,23,393.74,United Kingdom,1,0,0,1,1
15265,United Kingdom,151,2,612,1506.1200000000001,4.574390243902439,76,753.0600000000001,United Kingdom,0,0,0,0,1
15266,United Kingdom,338,1,18,119.3,6.75,6,119.3,United Kingdom,1,0,0,1,1
15267,United Kingdom,22,5,944,1717.36,1.8354545454545452,8,343.472,United Kingdom,0,0,0,0,0
15269,United Kingdom,24,1,26,408.8,74.975,2,408.8,United Kingdom,1,-1,0,1,1
15270,United Kingdom,16,7,1521,2379.49,6.593658536585365,22,339.9271428571428,United Kingdom,0,0,0,0,0
15271,United Kingdom,7,15,1262,2507.07,2.7365328467153285,184,167.138,United Kingdom,0,0,0,0,0
15272,United Kingdom,57,2,310,721.94,4.119047619047619,63,360.97,United Kingdom,1,0,0,1,1
15274,United Kingdom,4,2,619,716.57,2.0589361702127658,44,358.285,United Kingdom,0,0,0,0,0
15275,United Kingdom,38,1,498,615.14,3.257073170731707,41,615.14,United Kingdom,1,0,0,1,1
15276,United Kingdom,66,1,64,135.31,2.4048076923076924,49,135.31,United Kingdom,1,0,0,1,1
15277,United Kingdom,47,1,205,255.89999999999998,1.7708333333333333,12,255.89999999999998,United Kingdom,1,0,0,1,1
15279,United Kingdom,355,1,189,290.51,3.8610526315789473,19,290.51,United Kingdom,1,0,0,1,1
15280,United Kingdom,172,1,154,113.12,0.804375,16,113.12,United Kingdom,1,0,0,1,1
15281,United Kingdom,59,9,1211,2332.15,3.9148201438848917,121,259.1277777777778,United Kingdom,0,0,0,0,0
15286,United Kingdom,50,1,55,240.55,4.45,3,240.55,United Kingdom,1,0,0,1,1
15287,United Kingdom,22,2,433,486.69,2.559,17,243.345,United Kingdom,1,0,0,1,1
15288,United Kingdom,43,5,775,2306.52,3.3252272727272727,80,461.304,United Kingdom,0,0,0,0,0
15289,United Kingdom,29,3,1008,939.78,1.2341379310344827,43,313.26,United Kingdom,0,0,0,0,0
15290,United Kingdom,5,18,4501,7943.22,3.2506862745098037,93,441.29,United Kingdom,0,0,0,0,0
15291,United Kingdom,26,15,2103,4668.3,5.093495145631068,62,311.22,United Kingdom,0,0,0,0,0
15292,United Kingdom,201,1,56,180.94,4.6328,24,180.94,United Kingdom,1,0,0,1,1
15296,United Kingdom,51,6,1766,3672.86,3.4776288659793813,137,612.1433333333333,United Kingdom,0,0,0,0,0
15297,United Kingdom,10,3,292,641.94,2.7343589743589742,30,213.98000000000002,United Kingdom,1,0,0,1,0
15298,United Kingdom,2,12,3116,4799.9,2.3919270833333335,115,399.9916666666666,United Kingdom,0,0,0,0,0
15299,United Kingdom,67,7,2948,4507.01,88.51571428571428,7,643.8585714285715,United Kingdom,0,-1,0,0,1
15300,United Kingdom,64,1,292,496.44,2.862142857142857,28,496.44,United Kingdom,1,0,0,1,1
15301,United Kingdom,51,12,2775,5070.35,3.0046090534979424,167,422.5291666666667,United Kingdom,0,0,0,0,0
15303,United Kingdom,290,1,248,574.02,3.8406451612903227,31,574.02,United Kingdom,1,0,0,1,1
15304,United Kingdom,61,8,104,694.4000000000001,7.467391304347826,8,86.80000000000001,United Kingdom,1,0,0,1,1
15306,United Kingdom,64,3,810,1174.35,2.6510344827586207,57,391.45,United Kingdom,0,0,0,0,1
15307,United Kingdom,96,1,37,205.3,6.745833333333334,12,205.3,United Kingdom,1,0,0,1,1
15308,United Kingdom,274,1,175,310.47,4.0336842105263155,19,310.47,United Kingdom,1,0,0,1,1
15311,United Kingdom,1,91,38194,60767.9,2.506036149642707,567,667.7791208791209,United Kingdom,0,-1,0,0,0
15312,United Kingdom,75,4,516,924.85,2.3721276595744683,42,231.2125,United Kingdom,0,0,0,0,1
15313,United Kingdom,110,1,25,52.0,2.08,1,52.0,United Kingdom,1,0,0,1,1
15314,United Kingdom,199,1,313,327.97,1.71375,24,327.97,United Kingdom,1,0,0,1,1
15315,United Kingdom,64,2,862,570.5,0.8824324324324324,35,285.25,United Kingdom,1,0,0,1,1
15316,United Kingdom,327,1,100,165.0,1.65,1,165.0,United Kingdom,1,0,0,1,1
15318,United Kingdom,4,1,642,312.62,0.5857575757575758,33,312.62,United Kingdom,1,0,0,1,0
15319,United Kingdom,284,1,175,204.5,3.24125,16,204.5,United Kingdom,1,0,0,1,1
15320,United Kingdom,44,1,326,267.13,3.0636111111111113,36,267.13,United Kingdom,1,0,0,1,1
15321,United Kingdom,71,3,1181,2748.31,3.425684210526316,83,916.1033333333334,United Kingdom,0,0,0,0,0
15322,United Kingdom,86,1,416,679.68,3.1121428571428575,42,679.68,United Kingdom,1,0,0,1,1
15325,United Kingdom,104,1,232,162.29,1.089591836734694,47,162.29,United Kingdom,1,0,0,1,1
15326,United Kingdom,334,1,386,311.71,1.4520689655172414,29,311.71,United Kingdom,1,0,0,1,1
15327,United Kingdom,53,1,116,208.75,4.397,10,208.75,United Kingdom,1,0,0,1,1
15329,United Kingdom,39,3,486,1049.7,3.6938596491228073,51,349.90000000000003,United Kingdom,0,0,0,0,0
15330,United Kingdom,32,2,1312,714.96,0.5607692307692308,10,357.48,United Kingdom,1,0,0,1,1
15332,Lithuania,366,4,652,1661.06,2.841142857142857,29,415.265,Other,0,0,0,0,1
15333,United Kingdom,208,1,344,1028.56,2.96375,16,1028.56,United Kingdom,1,0,0,1,1
15334,United Kingdom,157,3,274,351.67,1.4963636363636361,67,117.22333333333334,United Kingdom,1,0,0,1,1
15335,United Kingdom,54,1,80,173.97,2.816388888888889,34,173.97,United Kingdom,1,0,0,1,1
15339,United Kingdom,66,2,416,574.07,2.373953488372093,77,287.035,United Kingdom,1,0,0,1,1
15341,United Kingdom,81,1,812,2020.52,2.9717647058823533,17,2020.52,United Kingdom,0,0,0,0,1
15342,United Kingdom,130,1,283,406.09,2.368333333333333,24,406.09,United Kingdom,1,0,0,1,1
15343,United Kingdom,87,1,84,364.5,6.39047619047619,21,364.5,United Kingdom,1,0,0,1,1
15344,United Kingdom,1,3,116,563.94,7.559230769230769,21,187.98000000000002,United Kingdom,1,0,0,1,0
15345,United Kingdom,46,1,81,393.54,7.730499999999999,20,393.54,United Kingdom,1,0,0,1,1
15346,United Kingdom,333,1,144,252.42000000000002,2.5700000000000003,17,252.42000000000002,United Kingdom,1,0,0,1,1
15347,United Kingdom,366,1,130,201.60000000000002,2.2700000000000005,5,201.60000000000002,United Kingdom,1,0,0,1,1
15348,United Kingdom,72,1,84,158.04,2.1133333333333333,9,158.04,United Kingdom,1,0,0,1,1
15349,United Kingdom,158,2,327,473.81,2.9402777777777778,65,236.905,United Kingdom,1,0,0,1,1
15350,United Kingdom,373,1,51,115.65,2.6700000000000004,5,115.65,United Kingdom,1,0,0,1,1
15351,United Kingdom,12,7,753,1960.1100000000001,2.8291555555555554,157,280.0157142857143,United Kingdom,0,0,0,0,0
15353,United Kingdom,255,2,343,777.02,3.312857142857143,59,388.51,United Kingdom,1,0,0,1,1
15355,United Kingdom,29,2,45,277.05,6.114285714285715,9,138.525,United Kingdom,1,0,0,1,1
15356,United Kingdom,31,10,1673,2766.5,1.9985356454720618,215,276.65,United Kingdom,0,0,0,0,0
15358,United Kingdom,5,22,7050,8347.2,1.9899274047186934,292,379.41818181818184,United Kingdom,0,0,0,0,0
15360,United Kingdom,40,1,223,427.93,2.3515384615384614,13,427.93,United Kingdom,1,0,0,1,1
15361,United Kingdom,362,1,336,418.92,1.3442857142857143,7,418.92,United Kingdom,1,0,0,1,1
15363,United Kingdom,373,1,144,326.0,2.9875000000000003,16,326.0,United Kingdom,1,0,0,1,1
15364,United Kingdom,96,2,493,913.19,1.9779310344827585,29,456.595,United Kingdom,1,0,0,1,1
15365,United Kingdom,26,7,1084,2314.32,3.088421052631579,65,330.6171428571429,United Kingdom,0,0,0,0,0
15366,United Kingdom,75,2,621,602.51,2.4736363636363636,37,301.255,United Kingdom,1,0,0,1,1
15367,United Kingdom,57,4,1057,1877.59,2.9531578947368424,91,469.3975,United Kingdom,0,0,0,0,0
15368,United Kingdom,21,1,230,446.94000000000005,3.56,4,446.94000000000005,United Kingdom,1,0,0,1,1
15370,United Kingdom,41,7,830,2386.05,3.799255319148936,65,340.86428571428576,United Kingdom,0,0,0,0,0
15372,United Kingdom,137,1,2924,2007.3999999999999,0.8248148148148148,27,2007.3999999999999,United Kingdom,0,0,0,0,1
15373,United Kingdom,8,12,500,2415.91,5.201363636363637,74,201.32583333333332,United Kingdom,0,0,0,0,0
15374,United Kingdom,129,1,126,168.0,3.8166666666666664,3,168.0,United Kingdom,1,0,0,1,1
15376,United Kingdom,40,3,619,1233.3600000000001,2.8952991452991452,100,411.12000000000006,United Kingdom,0,0,0,0,0
15379,United Kingdom,169,7,2305,3703.29,2.5399484536082473,145,529.0414285714286,United Kingdom,0,0,0,0,0
15380,United Kingdom,9,5,376,1690.2600000000002,6.140555555555555,22,338.052,United Kingdom,0,0,0,0,0
15381,United Kingdom,214,2,171,596.85,6.2,8,298.425,United Kingdom,1,0,0,1,1
15382,United Kingdom,15,6,4012,5955.71,2.4367549668874173,193,992.6183333333333,United Kingdom,0,0,0,0,0
15384,United Kingdom,170,2,596,642.41,1.8617073170731706,34,321.205,United Kingdom,1,0,0,1,1
15385,United Kingdom,40,1,161,316.88,2.22,12,316.88,United Kingdom,1,0,0,1,1
15386,United Kingdom,186,1,446,394.14,1.3864516129032256,31,394.14,United Kingdom,1,0,0,1,1
15388,Canada,270,1,88,140.54,2.0629999999999997,10,140.54,Other,1,0,0,1,1
15389,United Kingdom,172,1,400,500.0,1.25,1,500.0,United Kingdom,1,0,0,1,1
15392,United Kingdom,5,4,1277,1535.53,2.1430952380952384,74,383.8825,United Kingdom,0,0,0,0,0
15393,United Kingdom,16,2,150,231.86,1.5783333333333334,10,115.93,United Kingdom,1,0,0,1,1
15394,United Kingdom,10,4,910,2183.54,3.2396470588235293,54,545.885,United Kingdom,0,0,0,0,0
15395,United Kingdom,326,1,17,107.45,6.542857142857143,7,107.45,United Kingdom,1,0,0,1,1
15396,United Kingdom,113,1,122,288.18,3.599285714285714,14,288.18,United Kingdom,1,0,0,1,1
15397,United Kingdom,290,1,20,94.0,4.933333333333334,6,94.0,United Kingdom,1,0,0,1,1
15398,United Kingdom,16,2,769,1345.53,2.694794520547945,60,672.765,United Kingdom,0,0,0,0,0
15399,United Kingdom,1,3,611,815.77,1.9098,45,271.92333333333335,United Kingdom,0,0,0,0,0
15400,United Kingdom,92,5,390,716.2,2.1041666666666665,10,143.24,United Kingdom,1,0,0,1,1
15402,United Kingdom,149,2,694,626.77,3.5076190476190474,35,313.385,United Kingdom,1,0,0,1,1
15405,United Kingdom,189,1,193,349.1,3.6,8,349.1,United Kingdom,1,0,0,1,1
15406,United Kingdom,31,2,254,510.71000000000004,3.2645283018867928,51,255.35500000000002,United Kingdom,1,0,0,1,1
15407,United Kingdom,34,4,558,1056.44,3.8966666666666665,142,264.11,United Kingdom,0,0,0,0,0
15408,United Kingdom,264,1,106,267.18,4.476176470588236,34,267.18,United Kingdom,1,0,0,1,1
15410,United Kingdom,84,8,1200,3450.84,3.8858196721311473,48,431.355,United Kingdom,0,0,0,0,0
15411,United Kingdom,26,4,530,1358.88,4.114242424242424,86,339.72,United Kingdom,0,0,0,0,0
15412,United Kingdom,171,1,108,190.53,3.471,10,190.53,United Kingdom,1,0,0,1,1
15414,United Kingdom,10,3,443,774.9000000000001,3.2115384615384617,37,258.3,United Kingdom,0,0,0,0,0
15415,United Kingdom,313,1,575,572.8100000000001,1.7456250000000002,46,572.8100000000001,United Kingdom,1,0,0,1,1
15416,United Kingdom,65,4,2090,3984.32,3.266666666666667,165,996.08,United Kingdom,0,0,0,0,0
15417,United Kingdom,85,1,284,508.8,1.8735714285714287,28,508.8,United Kingdom,1,0,0,1,1
15419,United Kingdom,25,1,230,135.86,1.3112499999999998,8,135.86,United Kingdom,1,0,0,1,1
15421,United Kingdom,59,4,500,950.36,2.674150943396226,40,237.59,United Kingdom,0,0,0,0,1
15422,United Kingdom,323,2,38,97.7,3.016666666666667,6,48.85,United Kingdom,1,0,0,1,1
15423,United Kingdom,38,1,101,43.5,3.93,2,43.5,United Kingdom,1,0,0,1,1
15424,United Kingdom,254,2,554,383.34,1.7388235294117649,17,191.67,United Kingdom,1,0,0,1,1
15426,United Kingdom,19,5,674,1447.39,2.6877739726027396,217,289.478,United Kingdom,0,0,0,0,0
15427,United Kingdom,33,3,1013,1483.14,2.1190522875816993,233,494.38000000000005,United Kingdom,0,0,0,0,0
15428,United Kingdom,15,1,102,93.78,1.8633333333333333,6,93.78,United Kingdom,1,0,0,1,1
15429,United Kingdom,27,2,380,397.35,2.0679268292682926,77,198.675,United Kingdom,1,0,0,1,0
15432,United Kingdom,23,1,65,171.19,2.909,10,171.19,United Kingdom,1,0,0,1,1
15433,United Kingdom,214,2,534,533.3,1.2573170731707317,40,266.65,United Kingdom,1,0,0,1,1
15434,United Kingdom,8,5,647,1041.48,3.250181818181818,40,208.296,United Kingdom,0,0,0,0,0
15435,United Kingdom,22,1,54,149.29,3.7351724137931037,29,149.29,United Kingdom,1,0,0,1,1
15436,United Kingdom,12,3,613,1122.53,2.1387841945288755,243,374.1766666666667,United Kingdom,0,0,0,0,0
15437,United Kingdom,262,1,79,200.16,2.845333333333333,44,200.16,United Kingdom,1,0,0,1,1
15438,United Kingdom,131,1,59,156.57999999999998,3.5376,25,156.57999999999998,United Kingdom,1,0,0,1,1
15440,United Kingdom,55,3,197,383.68,2.338709677419355,50,127.89333333333333,United Kingdom,1,0,0,1,1
15442,United Kingdom,249,1,120,594.0,4.95,2,594.0,United Kingdom,1,0,0,1,1
15443,United Kingdom,2,7,1663,3236.91,2.966649214659686,237,462.4157142857143,United Kingdom,0,0,0,0,0
15444,United Kingdom,9,2,764,1418.26,2.800821917808219,191,709.13,United Kingdom,0,0,0,0,0
15445,United Kingdom,264,1,58,113.5,5.55,5,113.5,United Kingdom,1,0,0,1,1
15447,United Kingdom,331,1,85,155.17,3.121111111111111,9,155.17,United Kingdom,1,0,0,1,1
15448,United Kingdom,313,1,232,494.64,3.5778571428571424,28,494.64,United Kingdom,1,0,0,1,1
15449,United Kingdom,26,3,812,974.52,1.901166666666667,47,324.84,United Kingdom,0,0,0,0,0
15450,United Kingdom,30,1,376,429.84,2.1726666666666667,30,429.84,United Kingdom,1,0,0,1,1
15452,United Kingdom,30,3,283,538.73,2.589827586206897,47,179.57666666666668,United Kingdom,1,0,0,1,0
15453,United Kingdom,2,7,845,1388.37,2.5453146853146853,169,198.3385714285714,United Kingdom,0,0,0,0,0
15454,United Kingdom,362,1,86,179.1,2.782,23,179.1,United Kingdom,1,0,0,1,1
15456,United Kingdom,283,3,660,447.22,1.605,48,149.07333333333335,United Kingdom,1,0,0,1,1
15457,United Kingdom,262,1,132,237.07,1.8825862068965518,56,237.07,United Kingdom,1,0,0,1,1
15458,United Kingdom,25,1,156,161.64,1.2242857142857144,7,161.64,United Kingdom,1,0,0,1,1
15460,United Kingdom,354,1,109,216.76,2.828275862068965,53,216.76,United Kingdom,1,0,0,1,1
15462,United Kingdom,94,3,172,234.6,1.55,9,78.2,United Kingdom,1,0,0,1,1
15463,United Kingdom,29,1,106,126.14,1.8557142857142856,7,126.14,United Kingdom,1,0,0,1,1
15464,United Kingdom,338,1,350,1048.85,4.210891719745223,155,1048.85,United Kingdom,1,0,0,1,1
15465,United Kingdom,20,18,1257,7354.62,6.698762886597938,43,408.59,United Kingdom,0,0,0,0,0
15466,United Kingdom,85,1,246,334.53,1.9087719298245613,56,334.53,United Kingdom,1,0,0,1,1
15467,United Kingdom,9,3,310,524.88,2.2582692307692307,41,174.96,United Kingdom,1,0,0,1,0
15468,United Kingdom,51,2,155,467.51,4.485833333333333,24,233.755,United Kingdom,1,0,0,1,1
15469,United Kingdom,50,2,153,538.55,6.004166666666666,24,269.275,United Kingdom,1,0,0,1,1
15471,United Kingdom,2,1,266,469.48,1.9992207792207792,67,469.48,United Kingdom,0,0,0,0,0
15472,United Kingdom,113,1,251,371.56,2.2892105263157894,76,371.56,United Kingdom,1,0,0,1,1
15473,United Kingdom,14,7,672,1771.2,2.659090909090909,4,253.02857142857144,United Kingdom,0,0,0,0,0
15475,United Kingdom,77,1,319,454.10999999999996,1.8268965517241378,29,454.10999999999996,United Kingdom,1,0,0,1,1
15478,United Kingdom,40,2,585,1441.42,3.5232608695652172,34,720.71,United Kingdom,0,0,0,0,1
15480,Malta,116,1,303,905.5,4.2637777777777774,45,905.5,Other,1,0,0,1,1
15482,United Kingdom,16,12,5020,11054.96,3.8308163265306123,46,921.2466666666666,United Kingdom,0,0,0,0,0
15483,United Kingdom,161,4,295,233.81,1.6330681818181818,74,58.4525,United Kingdom,1,0,0,1,1
15484,United Kingdom,1,4,3152,3594.31,2.175478723404255,135,898.5775,United Kingdom,0,0,0,0,0
15485,United Kingdom,30,3,1306,2575.0,3.181627906976744,59,858.3333333333334,United Kingdom,0,0,0,0,0
15488,United Kingdom,93,1,73,91.32000000000001,8.03,2,91.32000000000001,United Kingdom,1,0,0,1,1
15489,United Kingdom,23,3,608,1134.28,2.978,47,378.0933333333333,United Kingdom,0,0,0,0,0
15491,United Kingdom,95,6,1646,3100.09,3.89538961038961,108,516.6816666666667,United Kingdom,0,0,0,0,0
15492,United Kingdom,28,2,483,659.4599999999999,2.5388571428571427,32,329.72999999999996,United Kingdom,1,0,0,1,0
15493,United Kingdom,33,5,560,2001.8,4.442053872053872,177,400.36,United Kingdom,0,0,0,0,0
15494,United Kingdom,21,2,1148,1299.23,2.39016,120,649.615,United Kingdom,0,0,0,0,0
15497,United Kingdom,18,2,624,1262.2,3.5933333333333333,13,631.1,United Kingdom,0,0,0,0,0
15498,United Kingdom,3,27,6105,13316.4,3.17880859375,360,493.2,United Kingdom,0,0,0,0,0
15500,United Kingdom,8,4,572,1131.56,4.561323529411765,64,282.89,United Kingdom,0,0,0,0,0
15502,United Kingdom,16,12,4236,10384.93,19.689953051643194,164,865.4108333333334,United Kingdom,0,-1,0,0,0
15503,United Kingdom,363,1,74,147.09,2.053142857142857,66,147.09,United Kingdom,1,0,0,1,1
15504,United Kingdom,81,1,33,52.83,2.2315384615384617,13,52.83,United Kingdom,1,0,0,1,1
15505,United Kingdom,53,5,2390,3610.96,2.352061855670103,90,722.192,United Kingdom,0,0,0,0,0
15506,United Kingdom,23,3,848,979.26,1.7823170731707318,121,326.42,United Kingdom,0,0,0,0,0
15507,United Kingdom,172,1,162,492.36,4.053260869565217,41,492.36,United Kingdom,1,0,0,1,1
15508,United Kingdom,189,6,440,1000.27,3.392608695652174,78,166.71166666666667,United Kingdom,0,0,0,0,1
15510,United Kingdom,331,1,2,250.0,125.0,1,250.0,United Kingdom,1,-1,0,1,1
15511,United Kingdom,12,5,271,909.23,3.9933750000000003,117,181.846,United Kingdom,0,0,0,0,0
15512,United Kingdom,156,2,68,121.0,1.95,7,60.5,United Kingdom,1,0,0,1,1
15513,United Kingdom,33,19,5709,14758.220000000001,4.107370129870129,183,776.7484210526317,United Kingdom,0,0,0,0,0
15514,United Kingdom,12,11,2160,4139.46,2.3592134831460676,96,376.31454545454545,United Kingdom,0,0,0,0,0
15516,United Kingdom,45,3,27,62.43,2.7786666666666666,15,20.81,United Kingdom,1,-1,0,1,1
15517,United Kingdom,233,1,293,267.03,1.807777777777778,27,267.03,United Kingdom,1,0,0,1,1
15518,United Kingdom,64,8,1273,1942.45,2.4641588785046733,135,242.80625,United Kingdom,0,0,0,0,0
15520,United Kingdom,2,1,314,343.5,1.7244444444444444,18,343.5,United Kingdom,1,0,0,1,0
15521,United Kingdom,40,8,1836,3000.2,3.418594594594594,116,375.025,United Kingdom,0,0,0,0,0
15522,United Kingdom,33,2,573,398.84,0.9498245614035088,47,199.42,United Kingdom,1,0,0,1,1
15523,United Kingdom,84,1,132,412.01000000000005,3.6310000000000002,10,412.01000000000005,United Kingdom,1,0,0,1,1
15524,United Kingdom,25,1,4,440.0,110.0,1,440.0,United Kingdom,1,-1,0,1,1
15525,United Kingdom,2,3,416,825.92,2.703258426966292,133,275.3066666666667,United Kingdom,0,0,0,0,0
15526,United Kingdom,33,2,24,148.44,5.494999999999999,4,74.22,United Kingdom,1,0,0,1,1
15527,United Kingdom,19,8,992,2429.78,3.3190797546012267,127,303.7225,United Kingdom,0,0,0,0,0
15528,United Kingdom,254,1,123,229.33,2.6076923076923078,26,229.33,United Kingdom,1,0,0,1,1
15529,United Kingdom,23,11,3496,3995.23,1.7170982142857145,415,363.20272727272726,United Kingdom,0,0,0,0,0
15530,United Kingdom,22,4,950,1502.35,2.843518518518519,90,375.5875,United Kingdom,0,0,0,0,0
15531,United Kingdom,8,2,1105,2007.44,3.037982456140351,196,1003.72,United Kingdom,0,0,0,0,0
15532,United Kingdom,25,4,521,1580.93,3.8781640625,205,395.2325,United Kingdom,0,0,0,0,0
15533,United Kingdom,19,3,289,807.57,4.041927710843374,73,269.19,United Kingdom,0,0,0,0,0
15535,United Kingdom,173,4,143,536.4,4.692666666666667,55,134.1,United Kingdom,1,0,0,1,1
15537,United Kingdom,163,1,29,110.92,3.862083333333333,24,110.92,United Kingdom,1,0,0,1,1
15539,United Kingdom,7,1,410,538.46,1.343658536585366,41,538.46,United Kingdom,0,0,0,0,0
15540,United Kingdom,11,1,200,213.3,1.7133333333333334,15,213.3,United Kingdom,1,0,0,1,0
15541,United Kingdom,114,1,49,85.13000000000001,2.0941379310344828,29,85.13000000000001,United Kingdom,1,0,0,1,1
15543,United Kingdom,288,1,86,127.86,2.1992857142857143,26,127.86,United Kingdom,1,0,0,1,1
15544,United Kingdom,9,9,3109,3546.71,1.5977992277992277,122,394.0788888888889,United Kingdom,0,0,0,0,0
